source_url,title,category,document_type,content_type,file_path,parent_url,parent_title,anchor_text,text,text_length,linked_documents_count,ocr_required,processing_status,keep,reason,quality_flag,hash
https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/bs,Ministarstvo pravde Bosne i Hercegovine,Hrvatski,"Vijesti Vijesti Ministar pravde BiH Davor Bunoza održao sastanak s glavnim tajnikom Vijeća Europe Alainom Bersetom 28.04.2026 Vijesti Tajnik Ministarstva pravde Bosne i Hercegovine Željko Bogut sudjelovao na 9. sastanku Pododbora za pravdu, slobodu i sigurnost 24.02.2026 Vijesti Konstruktivan razgovor ministara pravde o prioritetnim zakonima uz poruku suradnje i međusobnog uvažavanja 20.02.2026",397,0,False,text_extracted,False,duplicate_content,duplicate,9e4c3be025b2529897604faa27917ca4
https://www.mpr.gov.ba/bs/tenderijavni-oglasi,Tenderi/Javni oglasi,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/bs,Ministarstvo pravde Bosne i Hercegovine,Tenderi/Javni oglasi,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Tenderi/Javni oglasi Tenderi/Javni oglasi,335,0,False,text_extracted,False,news_or_temporary_content,irrelevant,815cb221d0846b8e90e3223c4fd22cde
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti,Vijesti,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/bs,Ministarstvo pravde Bosne i Hercegovine,Vidi sve,"Vijesti Ministar pravde BiH Davor Bunoza održao sastanak s glavnim tajnikom Vijeća Europe Alainom Bersetom Vijesti 28.04.2026 Tajnik Ministarstva pravde Bosne i Hercegovine Željko Bogut sudjelovao na 9. sastanku Pododbora za pravdu, slobodu i sigurnost Vijesti 24.02.2026 Konstruktivan razgovor ministara pravde o prioritetnim zakonima uz poruku suradnje i međusobnog uvažavanja Vijesti 20.02.2026 Tekst Zakona o izmjenama Zakona o radu u institucijama BiH Vijesti 18.02.2026 JAVNI POZIV ZA PODNOŠENJE PRIJEDLOGA PROJEKATA U OKVIRU PROGRAMA „GRAĐANI, JEDNAKOST, PRAVA I VRIJEDNOSTI“, (CERV) 2021. – 2027. Vijesti 18.02.2026 Ministar pravde BiH Davor Bunoza i veleposlanik EU u BiH Luigi Soreca o reformama i europskom putu Vijesti 17.02.2026 Ministar pravde BiH sudjelovao na otvaranju Konferencije „Od rizika do otpornosti: zaštita i jačanje trgovine i investicija u Bosni i Hercegovini“ Vijesti 12.02.2026 Održan sastanak s predstavnicima Udruge žrtava i svjedoka genocida te Udruge „Pokret Majke enklava Srebrenica i Žepa“ Vijesti 10.02.2026 JAVNI POZIV ZA SUDJELOVANJE NA ONLINE INFORMATIVNOJ SESIJI U OKVIRU PROGRAMA „GRAĐANI, JEDNAKOST, PRAVA I VRIJEDNOSTI“ (CERV) 2021. – 2027. Vijesti 05.02.2026 Zamjenik ministra pravde BiH Elvir Mahmuzić sastao se sa amabasadorom Kanade za Mađarsku, Sloveniju i Bosnu i Hercegovinu NJ.E. Francois Lafreniere Vijesti 05.02.2026",1370,0,False,text_extracted,False,news_or_temporary_content,irrelevant,bad6733ad05bd0edcc49f39463adf8ef
https://www.mpr.gov.ba/hr/tenderijavni-oglasi,Tenderi/Javni oglasi,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,Tenderi/Javni oglasi,Hrvatski Bosanski Српски English HR Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English HR Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Tenderi/Javni oglasi Tenderi/Javni oglasi,335,0,False,text_extracted,False,news_or_temporary_content,irrelevant,0cefd0cdfd62a4898c61d20ffa7682ab
https://www.mpr.gov.ba/hr/portal/objava/ministar-pravde-bih-davor-bunoza-odrzao-sastanak-s-glavnim-tajnikom-vijeca-europe-alainom-bersetom-1777361901777,Ministar pravde BiH Davor Bunoza održao sastanak s glavnim tajnikom Vijeća Europe Alainom Bersetom,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,Više,"Vijesti Ministar pravde BiH Davor Bunoza održao sastanak s glavnim tajnikom Vijeća Europe Alainom Bersetom 28.04.2026 Ministarstvo pravde Bosne i Hercegovine Ministar pravde Bosne i Hercegovine Davor Bunoza danas je održao sastanak s glavnim tajnikom Vijeća Europe Alainom Bersetom, koji boravi u svojoj prvoj službenoj posjeti Bosni i Hercegovini. Razgovor je bio usmjeren na ključne izazove s kojima se Bosna i Hercegovina trenutno suočava, s posebnim naglaskom na izborno zakonodavstvo te provedbu presuda Europskog suda za ljudska prava iz skupine Sejdić – Finci i presuda Ustavnog suda Bosne i Hercegovine. Sugovornici su razmijenili stajališta i o reformskim procesima u oblasti pravosuđa. Ministar Bunoza upoznao je glavnog tajnika s činjenicom da se Zakon o Visokom sudbenom i tužiteljskom vijeću Bosne i Hercegovine te Zakon o izmjenama i dopunama Zakona o Sudu Bosne i Hercegovine nalaze na dnevnom redu Doma naroda Parlamentarne skupštine Bosne i Hercegovine, što svjedoči o konkretnim koracima koje Bosna i Hercegovina poduzima na putu reformi. Ministar Bunoza posebno je naglasio važnost kontinuirane potpore Vijeća Europe u svim reformskim procesima, potvrdivši kako Bosna i Hercegovina ostaje čvrsto posvećena jačanju demokratskih institucija i ubrzavanju napretka na europskom putu. Sastanak je održan uoči sutrašnjeg svečanog predstavljanja Akcijskog plana Vijeća Europe za Bosnu i Hercegovinu za razdoblje 2026.–2029. godine – ključnog strateškog dokumenta koji će definirati okvir buduće suradnje i pružiti snažnu potporu reformskim procesima u nadolazećem razdoblju. Ministarstvo pravde Bosne i Hercegovine izražava zadovoljstvo posjetom glavnog tajnika Vijeća Europe i očekuje nastavak uspješne suradnje.",1725,0,False,text_extracted,False,duplicate_content,duplicate,7bfeb24508f4216a6d57a847992449c0
https://www.mpr.gov.ba/hr/portal/objava/tajnik-ministarstva-pravde-bosne-i-hercegovine-zeljko-bogut-sudjelovao-na-9-sastanku-pododbora-za-pravdu-slobodu-i-sigurnost-639075246620000000,"Tajnik Ministarstva pravde Bosne i Hercegovine Željko Bogut sudjelovao na 9. sastanku Pododbora za pravdu, slobodu i sigurnost",ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,Više,"Vijesti Tajnik Ministarstva pravde Bosne i Hercegovine Željko Bogut sudjelovao na 9. sastanku Pododbora za pravdu, slobodu i sigurnost 24.02.2026 Ministarstvo pravde Bosne i Hercegovine Deveti sastanak Pododbora za pravdu, slobodu i sigurnost u okviru Sporazuma o stabilizaciji i pridruživanju između Europske unije i Bosne i Hercegovine održava se 24. i 25. veljače 2026. godine u Sarajevu. U ime Ministarstva pravde Bosne i Hercegovine na sastanku sudjeluje Željko Bogut, tajnik Ministarstva. Sastanak je usmjeren na razmjenu informacija o provedbi preporuka Europske komisije vezanih uz reformu pravosuđa i rad na predmetima ratnih zločina, borbu protiv korupcije, slobodu izražavanja, borbu protiv organiziranog kriminala, borbu protiv terorizma i sprječavanje nasilnog ekstremizma, upravljanje granicom, azil, migracije i viznu politiku. Tajnik Ministarstva izvijestio je prisutne o poduzetim aktivnostima i predstojećim koracima u sljedećim oblastima: · Zakon o Visokom sudbenom i tužiteljskom vijeću Bosne i Hercegovine i Zakon o izmjenama i dopunama Zakona o Sudu Bosne i Hercegovine; · Izrada i usvajanje nove Strategije za reformu sektora pravosuđa 2023.–2027; · Provedba Revidirane državne strategije za rad na predmetima ratnih zločina, uključujući uvođenje presuda Međunarodnog kaznenog suda za bivšu Jugoslaviju u domaće kaznene evidencije; · Informacije o propisima o sukobu interesa i njihovoj provedbi, kao i usklađivanje s europskim standardima; · Provedba presude Europskog suda za ljudska prava u predmetu Sejdić i Finci protiv Bosne i Hercegovine; · Provedba novog zakonodavstva na državnoj razini o slobodi pristupa informacijama; · Napredak u uspostavi kapaciteta za upravljanje oduzetom imovinom na državnoj razini – usvajanje Zakona o oduzimanju imovine i upravljanju oduzetom imovinom te provedba pratećih propisa na entitetskoj razini; · Izvještavanje o drugim pitanjima sukladno temama sastanka. Sastanci ovog pododbora ključni su za usklađivanje zakonodavstva Bosne i Hercegovine s pravnom stečevinom Europske unije u poglavljima 23 i 24 (pravosuđe i temeljna prava; pravda, sloboda i sigurnost). Ministarstvo pravde Bosne i Hercegovine ostat će posvećeno ispunjavanju prioriteta iz svoje nadležnosti na europskom putu Bosne i Hercegovine. Ispred Ministarstva pravde sastanku su nazočili i Aleksandra Jošilo, pomoćnica ministra u Sektoru za pravosudne organe, Fatima Bašić, šefica Odsjeka za normativno-pravne poslove, te Toni Šantić, šef Odsjeka za strateško planiranje i koordinaciju pomoći.",2522,0,False,text_extracted,False,duplicate_content,duplicate,51ae306599d5d25044c2943a4ef7fe0f
https://www.mpr.gov.ba/hr/portal?categorySlug=vijesti,Vijesti,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,Vidi sve,"Vijesti Ministar pravde BiH Davor Bunoza održao sastanak s glavnim tajnikom Vijeća Europe Alainom Bersetom Vijesti 28.04.2026 Tajnik Ministarstva pravde Bosne i Hercegovine Željko Bogut sudjelovao na 9. sastanku Pododbora za pravdu, slobodu i sigurnost Vijesti 24.02.2026 Konstruktivan razgovor ministara pravde o prioritetnim zakonima uz poruku suradnje i međusobnog uvažavanja Vijesti 20.02.2026 JAVNI POZIV ZA PODNOŠENJE PRIJEDLOGA PROJEKATA U OKVIRU PROGRAMA „GRAĐANI, JEDNAKOST, PRAVA I VRIJEDNOSTI“, (CERV) 2021. – 2027. Vijesti 18.02.2026 JAVNI POZIV ZA PODNOŠENJE PRIJEDLOGA PROJEKATA U OKVIRU PROGRAMA „GRAĐANI, JEDNAKOST, PRAVA I VRIJEDNOSTI“, (CERV) 2021. – 2027. Vijesti 18.02.2026 Ministar pravde BiH Davor Bunoza i veleposlanik EU u BiH Luigi Soreca o reformama i europskom putu Vijesti 17.02.2026 Ministar pravde BiH sudjelovao na otvaranju Konferencije „Od rizika do otpornosti: zaštita i jačanje trgovine i investicija u Bosni i Hercegovini“ Vijesti 12.02.2026 Održan sastanak s predstavnicima Udruge žrtava i svjedoka genocida te Udruge „Pokret Majke enklava Srebrenica i Žepa“ Vijesti 10.02.2026 JAVNI POZIV ZA SUDJELOVANJE NA ONLINE INFORMATIVNOJ SESIJI U OKVIRU PROGRAMA „GRAĐANI, JEDNAKOST, PRAVA I VRIJEDNOSTI“ (CERV) 2021. – 2027. Vijesti 05.02.2026 Zamjenik ministra pravde BiH Elvir Mahmuzić sastao se sa amabasadorom Kanade za Mađarsku, Sloveniju i Bosnu i Hercegovinu NJ.E. Francois Lafreniere Vijesti 05.02.2026",1440,0,False,text_extracted,False,news_or_temporary_content,irrelevant,add35c2850499739bb10d31f318e7aae
https://www.mpr.gov.ba/hr/portal/objava/konstruktivan-razgovor-ministara-pravde-o-prioritetnim-zakonima-uz-poruku-suradnje-i-meusobnog-uvazavanja-639071821360000000,Konstruktivan razgovor ministara pravde o prioritetnim zakonima uz poruku suradnje i međusobnog uvažavanja,zakoni_i_propisi,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,Više,"Vijesti Konstruktivan razgovor ministara pravde o prioritetnim zakonima uz poruku suradnje i međusobnog uvažavanja Vijesti 20.02.2026 Ministarstvo pravde Bosne i Hercegovine Ministar pravde Bosne i Hercegovine Davor Bunoza i ministar pravde Federacije BiH Vedran Škobić sastali su se danas u Upravnom centru Vlade Republike Srpske u Istočnom Sarajevu s ministrom pravde Republike Srpske Goranom Selakom. Sastanak je bio posvećen prioritetnim zakonodavnim aktivnostima i aktualnim reformama u području pravosuđa, a održan je u otvorenoj i radnoj atmosferi, uz izraženu spremnost za jačanje međuinstitucionalne suradnje. U središtu razgovora bile su ključne zakonodavne inicijative, njihovo međusobno usklađivanje te potreba koordinirane provedbe na svim razinama vlasti. Posebna pažnja posvećena je donošenju i izmjenama propisa na državnoj razini, s naglaskom na Zakon o upravljanju i oduzimanju nezakonito stečene imovine pred Sudom BiH. Sudionici su istaknuli i važnost usklađivanja zakonodavstva s međunarodnim standardima, osobito u kontekstu obveza koje Bosna i Hercegovina ima u okviru evaluacijskog procesa MONEYVAL s ciljem daljnjeg unapređenja sustava sprječavanja pranja novca i financiranja terorizma. Razgovarano je i o prioritetnim koracima na europskom putu Bosne i Hercegovine, uključujući prijedloge Zakona o Visokom sudskom i tužiteljskom vijeću Bosne i Hercegovine te Zakona o izmjenama i dopunama Zakona o Sudu Bosne i Hercegovine. Zajednički je ocijenjeno kako su sveobuhvatne i kvalitetno pripremljene reforme nužne za jačanje neovisnosti, učinkovitosti i odgovornosti pravosudnog sustava. Sudionici su naglasili kako su kontinuirana suradnja, redovit dijalog i međusobno uvažavanje ključni za provedbu kvalitetnih reformi pravosudnog sustava te za jačanje vladavine prava kao temeljnog preduvjeta napretka Bosne i Hercegovine na njezinu europskom putu.",1874,0,False,text_extracted,False,duplicate_content,duplicate,52695d44beadcb1461144b179d8abf35
https://mpr.gov.ba/hr/reload,ReLOaD,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,ReLOaD,"ReLOaD O ReLOaD projektu Regionalni program lokalne demokratije na Zapadnom Balkanu (ReLOaD) je trogodišnji projekat (februar 2017-februar 2020. godine), koji finansira Evropska unija (EU), a implementira Razvojni program Ujedinjenih nacija (UNDP). ReLOaD je utemeljen na pozitivnim iskustvima projekta Jačanje lokalne demokratije (LOD), koji je u Bosni i Hercegovini provodio UNDP, uz finansijsku podršku EU, i koji služi kao primjer dobre prakse koja se sada koristi i kao model širom Zapadnog Balkana. Kao regionalna inicijativa, ReLOaD projekat se provodi u Albaniji, Republici Sjevernoj Makedoniji, Bosni i Hercegovini, Crnoj Gori, Kosovu* i Srbiji. S obzirom na regionalnu prisutnost, ReLOaD će funkcionirati kao platforma za umrežavanje zemalja/teritorija Zapadnog Balkana, te za razmjenu iskustava i naučenih lekcija vezano za bolje pružanje usluga građanima. Cilj ReLOaD projekta je jačanje partnerstava između lokalnih vlasti i civilnog društva na Zapadnom Balkanu, širenjem uspješnog modela transparentnog projektnog finansiranja organizacija civilnog društva iz općinskih budžeta, usmjerenog ka većem građanskom učešću u procesima donošenja odluka i unapređenju nivoa pružanja usluga u lokalnim zajednicama. ReLOaD će unaprijediti finansijske mehanizme putem kojih će općine, koje finansiraju organizacije civilnog društva, implementirati aktivnosti prioritetne za lokalni razvoj, u suradnji s organizacijama civilnog društva. Na taj način ReLOaD projekat će, u partnerstvu sa lokalnim vlastima širom Zapadnog Balkana, doprinijeti povećanju uključenosti civilnog društva u procese donošenja odluka i poboljšanju nivoa pružanja usluga prema građanima. U Bosni i Hercegovini, ReLOaD projekat sarađuje sa 21 jedinicom lokalne samouprave: Banja Luka, Bratunac, Bijeljina, Brod, Centar, Sarajevo, Gradačac, Jablanica, Kakanj, Maglaj, Modriča, Pale, Rudo,Sokolac, Stari Grad, Sarajevo, Teslić, Tešanj, Travnik, Trebinje, Tuzla, Vitez, Vogošća U ovim jedinicama lokalne samouprave ReLOaD će svoje aktivnosti usmjeriti na rad sa predstavnicima općinske administracije, općinskih vijeća i organizacija civilnog društva, te unapređenje njihovih kapaciteta za poboljšanje saradnje između lokalnih vlasti i organizacija civilnog društva. U jedinicama lokalne samouprave u Bosni i Hercegovini koje već imaju usvojen pravni okvir za transparentnu dodjelu sredstava za projekte organizacija civilnog društva, ReLOaD će raditi na njegovoj intenzivnijoj provedbi i osiguranju održivosti takvog sistema. U jedinicama lokalne samouprave koje nemaju već usvojeni pravni okvir, ReLOaD projekat će raditi na njegovom usvajanju i samoj provedbi u Bosni i Hercegovini. Odabrane partnerske općine i gradovi se obavezuju da će na transparentan način finansirati projekte od javnog interesa, koje će provoditi organizacije civilnog društva, a sa ciljem poboljšanja životnih uslova za sve građane. U odabranim općinama i gradovima, ReLOaD projekat će podržati provedbu 80 projekata organizacija civilnog društva, a očekuje se da će korist od tih projekata imati oko 20.000 građana u Bosni i Hercegovini. Posebna pažnja će biti posvećena projektima koji pružaju socijalne usluge za najranjivije kategorije društva, projektima koji rade na unaprjeđenju ravnopravnosti spolova i zaštiti okoline, te projektima koji se bave pitanjima ljudskih prava. Suština ReLOaD projekta je u primjeni transparentnog, projektnog finansiranja projekata organizacija civilnog društva koji su utemeljeni na lokalnim strateškim dokumentima i koji su fokusirani na građane i njihove potrebe. Ministarstvo pravde Bosne i Hercegovine učestvuje u radu ReLOaD projekta u svojstvu člana Partnerskog odbora za Bosnu i Hercegovinu zajedno sa predstavnicima Federalnog ministarstva pravde, Ministarstva uprave i lokalne samouprave, Saveza općina i gradova Federacije BiH, Saveza opština i gradova Republike Srpske te predstavnika civilnog društva. Pratite ReLOaD projekat i na Facebook-u: RELOADWesternBalkans *Ova oznaka ne dovodi u pitanje stavove o statusu i u skladu je sa Rezolucijom UNSCR 1244 i Mišljenjem Međunarodnog suda pravde o kosovskoj Deklaraciji o nezavisnosti ReLOaD BiH infografika ReLOaD BiH infografika LOD metodologija LOD metodologija Publikacije „Priručnik za nevladine organizacije u BiH“ Promotivni video „ReLOaD aktivnosti u 2018. godini“ “Zdrav kao dren!” “Minuta za lokalnu demokratiju - Stari romski zanati u Vitezu” “Minuta za lokalnu demokratiju - Mala škola ribolova“ “Minuta za lokalnu demokratiju - Jake žene , jaka lokalna zajednica“ “Minuta za lokalnu demokratiju - Ekologija i teatar u Travniku“ “Minuta za lokalnu demokratiju - Stanovanje uz podršku za osobe sa invaliditetom “Minuta za lokalnu demokratiju - Jačanje građanskog učešća",4725,0,False,text_extracted,False,duplicate_content,duplicate,728c906de3347970844485c3861d8e04
https://mpr.gov.ba/hr/pristupanje-bosne-i-hercegovine-programu-pravosudje-2021-2027-godine,Pristupanje Bosne i Hercegovine Programu “Pravosuđe” 2021.-2027. godine,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/hr,Ministarstvo pravde Bosne i Hercegovine,Program “Pravosuđe”,"Pristupanje Bosne i Hercegovine Programu “Pravosuđe” 2021.-2027. godine Dokumenti Bosna i Hercegovina i Europska unija potpisali su 2. rujna 2024. godine Sporazum o sudjelovanju Bosne i Hercegovine u programu Pravosuđe, čime je Bosna i Hercegovina pristupila navedenom program EU. Pristupanjem i sudjelovanjem Bosne i Hercegovine u programu „Pravosuđe“ otvara se mogućnost kvalitetnije suradnje unutar Bosne i Hercegovine, zemalja regije i Bosne i Hercegovine i Europske unije u oblasti vladavine prava, s ciljem unapređenja međunarodnih odnosa u ovoj oblasti i bržem integriranju Bosne i Hercegovine u Europsku uniju. Program Pravosuđe podržava sljedeće aktivnosti: Jačanje vladavine prava, te neovisnosti i nepristranosti pravosuđa kroz podršku pravosudnoj suradnji u građanskim i kaznenim stvarima, kao i podršku poboljšanju efikasnosti pravosudnih sustava zemalja i učinkovitijoj provedbi odluka; Promocija obuka u pravosuđu u cilju jačanja zajedničke pravne i pravosudne kulture, te kulture utemeljene na vladavini prava, podrška i promocija dosljedne i djelotvorne provedbe pravnih instrumenata EU; Osiguravanje efikasnog i nediskriminirajući pristupa pravdi za sve, između ostalog putem elektronskih sredstava (e-pravosuđe), promicanjem efikasnih građanskih i kaznenih postupaka, promicanjem i podupiranjem prava svih žrtava kaznenih djela, kao i procesnih prava osumnjičenika ili optuženika u kaznenim postupcima. Stupanjem na snagu Sporazuma, pravosudna tijela i šira zainteresirana zajednica iz Bosne i Hercegovine mogu u potpunosti iskoristiti mogućnosti financiranja EU u okviru programa „Pravosuđe“, ravnopravno sa državama članicama EU, prekomorskim zemljama ili teritorijama povezanim s njima, i trećim zemljama. Za provedbu programa Pravosuđe u konačnici je odgovorna Europska komisija, odnosno Generalna uprava za pravosuđe i potrošače EK. Ona objavljuje pozive za dostavu projektnih prijedloga na Portalu za financiranje i natječaje (Funding and Tender Opportunites Portal- FTOP), ocjenjuje i vrši odabir prijedloga projekata, dodjeljuje financijska sredstva i prati provedbu projekata Detaljnije informacije o programu „Pravosuđe“, postupcima i tijeku objave poziva za podnošenje prijava, te načinu prijave na pozive dostupne su na linku: https://commission.europa.eu/funding-tenders/find-funding/eu-funding-programmes/justice-programme_en Zainteresirani za praćenje nadolazećih poziva za dostavu projektnih prijedloga mogu se registrirati na JUST Newsletter na sljedećem linku: https://ec.europa.eu/newsroom/just/user-subscriptions/1148/create, na kojem će biti dostupne objavljene informativni sesije za određene pozive, koje sadrže detaljnija objašnjenja vezana za prijavu. Program rada za program Pravosuđe je dostupan na linku: Indikativni Kalendar za pozive za 2025. godinu može se pronaći na sljedećem linku: https://vojvodinahouse.eu/wp-content/uploads/2024/10/JUSTICE_indicative_call_planning_2025.pdf U slučaju potrebe za pomoć istu možete zatražiti putem web obrasca IT Helpdesk, kao i putem e-maila EC-JUSTICE-CALLS@ec.europa.eu. Na web stranici Europske komisije objavljena su dva nova poziva za prijedloge projekata u okviru programa Pravosuđe, obuhvaćaju sljedeće teme: Podrška transnacionalnih projekata pravosudne obuke koji pokrivaju građansko pravo, kazneno pravo ili temeljna prava, koja ima za cilj primicanje digitalizacije pravosudnih sustava. Ovaj poziv će biti otvoren od 12.12.2024. – 26.03.2025. godine. Više informacija o pozivu i uvjetima sudjelovanja dostupno je u dokumentu „Call for proposals” (JUST-2025-JTRA) kojeg možete pronaći na linku: https://ec.europa.eu/info/funding-tenders/opportunities/docs/2021-2027/just/wp-call/2023-2024/call-fiche_just-2025-jtra_en.pdf Promicanje pravosudne suradnje u građanskim i kaznenim stvarima Ovaj poziv će biti otvoren od 12.12.2024. – 23.04.2025. godine. Više informacija o pozivu i uvjetima sudjelovanja dostupno je u dokumentu „Call for proposals” (JUST-2025-JCOO) kojeg možete pronaći na linku: https://ec.europa.eu/info/funding-tenders/opportunities/docs/2021-2027/just/wp-call/2023-2024/call-fiche_just-2025-jcoo_en.pdf Program Pravosuđe - informacije o načinu prijave NAPOMENA: Prijedlog se mora dostaviti prije isteka roka za poziv. Nakon ovog roka sustav se zatvara i prijedlozi se više ne mogu podnositi.",4306,0,False,text_extracted,False,duplicate_content,duplicate,ca7bfefea7f56dab95c597969edf32e9
